product_id,unit_price,unit_cost
26987,8,7.2
26988,35,31.5
26989,20,18
26990,6,5.4
26991,9,8.1
26992,41,36.9
26993,10,9
26994,28,25.2
26995,42,37.8
26996,9,8.1
26997,48,43.2
26998,35,31.5
26999,34,30.6
27000,20,18
27001,35,31.5
27002,45,40.5
27003,24,21.6
27004,7,6.3
27005,40,36
27006,15,13.5
27007,40,36
27008,25,22.5
27009,40,36
27010,47,42.3
27011,25,22.5
27012,29,26.1
27013,28,25.2
27014,25,22.5
27015,34,30.6
27016,27,24.3
27017,10,9
27018,12,10.8
27019,36,32.4
27020,16,14.4
27021,16,14.4
27022,21,18.9
27023,5,4.5
27024,43,38.7
27025,39,35.1
27026,13,11.7
27027,27,24.3
27028,32,28.8
27029,7,6.3
27030,31,27.9
27031,15,13.5
27032,42,37.8
27033,8,7.2
27034,13,11.7
27035,47,42.3
27036,40,36
27037,24,21.6
27038,45,40.5
27039,13,11.7
27040,14,12.6
27041,21,18.9
27042,41,36.9
27043,47,42.3
27044,35,31.5
27045,45,40.5
27046,49,44.1
27047,10,9
27048,48,43.2
27049,33,29.7
27050,42,37.8
27051,50,45
27052,20,18
27053,36,32.4
27054,40,36
27055,30,27
27056,20,18
27057,28,25.2
27058,29,26.1
27059,50,45
27060,7,6.3
27061,7,6.3
27062,24,21.6
27063,14,12.6
27064,41,36.9
27065,24,21.6
27066,42,37.8
27067,28,25.2
27068,12,10.8
27069,7,6.3
27070,27,24.3
27071,29,26.1
27072,31,27.9
27073,8,7.2
27074,32,28.8
27075,11,9.9
27076,44,39.6
27077,45,40.5
27078,40,36
27079,19,17.1
27080,18,16.2
27081,34,30.6
27082,25,22.5
27083,8,7.2
27084,19,17.1
27085,39,35.1
27086,23,20.7
27087,11,9.9
27088,18,16.2
27089,40,36
27090,24,21.6
27091,49,44.1
27092,31,27.9
27093,37,33.3
27094,5,4.5
27095,21,18.9
27096,17,15.3
27097,12,10.8
27098,31,27.9
27099,33,29.7
27100,47,42.3
27101,45,40.5
27102,22,19.8
27103,31,27.9
27104,24,21.6
27105,39,35.1
27106,7,6.3
27107,23,20.7
27108,33,29.7
27109,17,15.3
27110,29,26.1
27111,8,7.2
27112,41,36.9
27113,32,28.8
27114,41,36.9
27115,23,20.7
27116,38,34.2
27117,15,13.5
27118,39,35.1
27119,6,5.4
27120,44,39.6
27121,7,6.3
27122,48,43.2
27123,13,11.7
27124,5,4.5
27125,9,8.1
27126,41,36.9
27127,30,27
27128,27,24.3
27129,43,38.7
27130,7,6.3
27131,5,4.5
27132,35,31.5
27133,40,36
27134,41,36.9
27135,31,27.9
27136,13,11.7
27137,14,12.6
27138,47,42.3
27139,43,38.7
27140,5,4.5
27141,12,10.8
27142,25,22.5
27143,7,6.3
27144,33,29.7
27145,27,24.3
27146,17,15.3
27147,38,34.2
27148,41,36.9
27149,29,26.1
27150,14,12.6
27151,36,32.4
27152,22,19.8
27153,46,41.4
27154,13,11.7
27155,32,28.8
27156,46,41.4
27157,34,30.6
27158,29,26.1
27159,9,8.1
27160,10,9
27161,16,14.4
27162,47,42.3
27163,10,9
27164,22,19.8
27165,12,10.8
27166,35,31.5
27167,21,18.9
27168,42,37.8
27169,13,11.7
27170,11,9.9
27171,44,39.6
27172,41,36.9
27173,14,12.6
27174,47,42.3
27175,48,43.2
27176,15,13.5
27177,14,12.6
27178,11,9.9
27179,38,34.2
27180,15,13.5
27181,13,11.7
27182,19,17.1
27183,46,41.4
27184,29,26.1
27185,24,21.6
27186,42,37.8
27187,28,25.2
27188,11,9.9
27189,44,39.6
27190,50,45
27191,12,10.8
27192,35,31.5
27193,26,23.4
27194,23,20.7
27195,41,36.9
27196,15,13.5
27197,42,37.8
27198,12,10.8
27199,11,9.9
27200,10,9
27201,29,26.1
27202,39,35.1
27203,14,12.6
27204,33,29.7
27205,45,40.5
27206,9,8.1
27207,47,42.3
27208,42,37.8
27209,44,39.6
27210,35,31.5
27211,45,40.5
27212,15,13.5
27213,36,32.4
27214,34,30.6
27215,9,8.1
27216,49,44.1
27217,36,32.4
27218,7,6.3
27219,41,36.9
27220,9,8.1
27221,28,25.2
27222,15,13.5
27223,27,24.3
27224,16,14.4
27225,33,29.7
27226,24,21.6
27227,33,29.7
27228,39,35.1
27229,16,14.4
27230,27,24.3
27231,47,42.3
27232,48,43.2
27233,28,25.2
27234,5,4.5
27235,50,45
27236,45,40.5
27237,13,11.7
27238,21,18.9
27239,29,26.1
27240,50,45
27241,35,31.5
27242,37,33.3
27243,14,12.6
27244,43,38.7
27245,16,14.4
27246,27,24.3
27247,41,36.9
27248,42,37.8
27249,27,24.3
27250,37,33.3
27251,10,9
27252,44,39.6
27253,24,21.6
27254,37,33.3
27255,39,35.1
27256,35,31.5
27257,20,18
27258,40,36
27259,7,6.3
27260,38,34.2
27261,43,38.7
27262,9,8.1
27263,20,18
27264,42,37.8
27265,40,36
27266,17,15.3
27267,10,9
27268,19,17.1
27269,49,44.1
27270,25,22.5
27271,41,36.9
27272,40,36
27273,17,15.3
27274,26,23.4
27275,39,35.1
27276,40,36
27277,6,5.4
27278,13,11.7
27279,14,12.6
27280,25,22.5
27281,46,41.4
27282,44,39.6
27283,21,18.9
27284,39,35.1
27285,38,34.2
27286,26,23.4
27287,50,45
27288,28,25.2
27289,48,43.2
27290,42,37.8
27291,7,6.3
27292,26,23.4
27293,43,38.7
27294,6,5.4
27295,21,18.9
27296,45,40.5
27297,40,36
27298,23,20.7
27299,44,39.6
27300,16,14.4
27301,30,27
27302,41,36.9
27303,11,9.9
27304,43,38.7
27305,10,9
27306,47,42.3
27307,40,36
27308,10,9
27309,46,41.4
27310,38,34.2
27311,13,11.7
27312,19,17.1
27313,10,9
27314,30,27
27315,19,17.1
27316,26,23.4
27317,26,23.4
27318,36,32.4
27319,46,41.4
27320,31,27.9
27321,6,5.4
27322,40,36
27323,27,24.3
27324,13,11.7
27325,20,18
27326,27,24.3
27327,32,28.8
27328,33,29.7
27329,46,41.4
27330,6,5.4
27331,41,36.9
27332,5,4.5
27333,21,18.9
27334,29,26.1
27335,8,7.2
27336,24,21.6
27337,30,27
27338,5,4.5
27339,17,15.3
27340,34,30.6
27341,50,45
27342,28,25.2
27343,47,42.3
27344,15,13.5
27345,6,5.4
27346,10,9
27347,12,10.8
27348,32,28.8
27349,35,31.5
27350,27,24.3
27351,20,18
27352,38,34.2
27353,42,37.8
27354,14,12.6
27355,17,15.3
27356,15,13.5
27357,44,39.6
27358,35,31.5
27359,25,22.5
27360,33,29.7
27361,30,27
27362,36,32.4
27363,10,9
27364,20,18
27365,37,33.3
27366,40,36
27367,45,40.5
27368,29,26.1
27369,28,25.2
27370,24,21.6
27371,8,7.2
27372,40,36
27373,36,32.4
27374,20,18
27375,25,22.5
27376,34,30.6
27377,30,27
27378,35,31.5
27379,27,24.3
27380,23,20.7
27381,24,21.6
27382,36,32.4
27383,11,9.9
27384,12,10.8
27385,34,30.6
27386,6,5.4
27387,24,21.6
27388,25,22.5
27389,16,14.4
27390,39,35.1
27391,26,23.4
27392,27,24.3
27393,16,14.4
27394,31,27.9
27395,44,39.6
27396,13,11.7
27397,31,27.9
27398,21,18.9
27399,32,28.8
27400,31,27.9
27401,10,9
27402,36,32.4
27403,6,5.4
27404,49,44.1
27405,49,44.1
27406,46,41.4
27407,20,18
27408,50,45
27409,43,38.7
27410,10,9
27411,23,20.7
27412,23,20.7
27413,5,4.5
27414,43,38.7
27415,20,18
27416,37,33.3
27417,6,5.4
27418,43,38.7
27419,34,30.6
27420,20,18
27421,39,35.1
27422,27,24.3
27423,15,13.5
27424,12,10.8
27425,34,30.6
27426,31,27.9
27427,41,36.9
27428,23,20.7
27429,15,13.5
27430,21,18.9
27431,36,32.4
27432,25,22.5
27433,21,18.9
27434,42,37.8
27435,10,9
27436,35,31.5
27437,28,25.2
27438,39,35.1
27439,11,9.9
27440,45,40.5
27441,12,10.8
27442,23,20.7
27443,36,32.4
27444,48,43.2
27445,25,22.5
27446,9,8.1
27447,17,15.3
27448,12,10.8
27449,5,4.5
27450,41,36.9
27451,35,31.5
27452,19,17.1
27453,14,12.6
27454,42,37.8
27455,35,31.5
27456,11,9.9
27457,12,10.8
27458,45,40.5
27459,16,14.4
27460,27,24.3
27461,30,27
27462,29,26.1
27463,27,24.3
27464,42,37.8
27465,30,27
27466,17,15.3
27467,33,29.7
27468,36,32.4
27469,45,40.5
27470,6,5.4
27471,28,25.2
27472,22,19.8
27473,47,42.3
27474,12,10.8
27475,45,40.5
27476,33,29.7
27477,24,21.6
27478,16,14.4
27479,50,45
27480,50,45
27481,31,27.9
27482,46,41.4
27483,15,13.5
27484,8,7.2
27485,41,36.9
27486,13,11.7
27487,23,20.7
27488,27,24.3
27489,28,25.2
27490,34,30.6
27491,15,13.5
27492,31,27.9
27493,18,16.2
27494,6,5.4
27495,6,5.4
27496,23,20.7
27497,7,6.3
27498,49,44.1
27499,21,18.9
27500,27,24.3
27501,37,33.3
27502,49,44.1
27503,10,9
27504,21,18.9
27505,42,37.8
27506,12,10.8
27507,16,14.4
27508,12,10.8
27509,14,12.6
27510,44,39.6
27511,47,42.3
27512,44,39.6
27513,45,40.5
27514,9,8.1
27515,48,43.2
27516,8,7.2
27517,44,39.6
27518,5,4.5
27519,46,41.4
27520,28,25.2
27521,26,23.4
27522,34,30.6
27523,6,5.4
27524,37,33.3
27525,46,41.4
27526,49,44.1
27527,17,15.3
27528,46,41.4
27529,31,27.9
27530,12,10.8
27531,32,28.8
27532,31,27.9
27533,40,36
27534,23,20.7
27535,8,7.2
27536,13,11.7
27537,34,30.6
27538,30,27
27539,19,17.1
27540,30,27
27541,13,11.7
27542,20,18
27543,41,36.9
27544,8,7.2
27545,49,44.1
27546,31,27.9
27547,45,40.5
27548,5,4.5
27549,5,4.5
27550,21,18.9
27551,43,38.7
27552,27,24.3
27553,26,23.4
27554,44,39.6
27555,29,26.1
27556,13,11.7
27557,28,25.2
27558,29,26.1
27559,20,18
27560,37,33.3
27561,49,44.1
27562,21,18.9
27563,42,37.8
27564,37,33.3
27565,5,4.5
27566,39,35.1
27567,50,45
27568,50,45
27569,46,41.4
27570,22,19.8
27571,10,9
27572,11,9.9
27573,12,10.8
27574,34,30.6
27575,16,14.4
27576,33,29.7
27577,16,14.4
27578,14,12.6
27579,24,21.6
27580,18,16.2
27581,37,33.3
27582,26,23.4
27583,33,29.7
27584,44,39.6
27585,43,38.7
27586,44,39.6
27587,46,41.4
27588,47,42.3
27589,8,7.2
27590,47,42.3
27591,9,8.1
27592,22,19.8
27593,18,16.2
27594,45,40.5
27595,37,33.3
27596,16,14.4
27597,38,34.2
27598,33,29.7
27599,18,16.2
27600,45,40.5
27601,17,15.3
27602,48,43.2
27603,46,41.4
27604,48,43.2
27605,12,10.8
27606,44,39.6
27607,36,32.4
27608,35,31.5
27609,26,23.4
27610,41,36.9
27611,46,41.4
27612,32,28.8
27613,20,18
27614,13,11.7
27615,35,31.5
27616,44,39.6
27617,50,45
27618,50,45
27619,37,33.3
27620,16,14.4
27621,44,39.6
27622,44,39.6
27623,47,42.3
27624,48,43.2
27625,20,18
27626,5,4.5
27627,15,13.5
27628,16,14.4
27629,10,9
27630,32,28.8
27631,11,9.9
27632,6,5.4
27633,46,41.4
27634,41,36.9
27635,38,34.2
27636,40,36
27637,44,39.6
27638,28,25.2
27639,21,18.9
27640,46,41.4
27641,26,23.4
27642,37,33.3
27643,50,45
27644,5,4.5
27645,49,44.1
27646,6,5.4
27647,31,27.9
27648,15,13.5
27649,14,12.6
27650,11,9.9
27651,31,27.9
27652,11,9.9
27653,40,36
27654,12,10.8
27655,20,18
27656,30,27
27657,12,10.8
27658,50,45
27659,40,36
27660,34,30.6
27661,39,35.1
27662,30,27
27663,17,15.3
27664,50,45
27665,11,9.9
27666,36,32.4
27667,21,18.9
27668,31,27.9
27669,21,18.9
27670,23,20.7
27671,48,43.2
27672,34,30.6
27673,20,18
27674,23,20.7
27675,35,31.5
27676,11,9.9
27677,19,17.1
27678,28,25.2
27679,20,18
27680,11,9.9
27681,12,10.8
27682,25,22.5
27683,49,44.1
27684,48,43.2
27685,13,11.7
27686,35,31.5
27687,11,9.9
27688,17,15.3
27689,22,19.8
27690,26,23.4
27691,28,25.2
27692,33,29.7
27693,9,8.1
27694,27,24.3
27695,27,24.3
27696,39,35.1
27697,6,5.4
27698,7,6.3
27699,22,19.8
27700,23,20.7
27701,5,4.5
27702,8,7.2
27703,18,16.2
27704,50,45
27705,15,13.5
27706,18,16.2
27707,14,12.6
27708,48,43.2
27709,5,4.5
27710,48,43.2
27711,47,42.3
27712,42,37.8
27713,27,24.3
27714,49,44.1
27715,6,5.4
27716,18,16.2
27717,6,5.4
27718,38,34.2
27719,41,36.9
27720,30,27
27721,21,18.9
27722,9,8.1
27723,9,8.1
27724,35,31.5
27725,9,8.1
27726,33,29.7
27727,13,11.7
27728,11,9.9
27729,12,10.8
27730,14,12.6
27731,38,34.2
27732,41,36.9
27733,33,29.7
27734,35,31.5
27735,50,45
27736,20,18
27737,29,26.1
27738,20,18
27739,11,9.9
27740,19,17.1
27741,24,21.6
27742,27,24.3
27743,5,4.5
27744,15,13.5
27745,39,35.1
27746,35,31.5
27747,43,38.7
27748,15,13.5
27749,49,44.1
27750,35,31.5
27751,45,40.5
27752,5,4.5
27753,28,25.2
27754,45,40.5
27755,6,5.4
27756,8,7.2
27757,36,32.4
27758,48,43.2
27759,22,19.8
27760,36,32.4
27761,22,19.8
27762,39,35.1
27763,42,37.8
27764,49,44.1
27765,5,4.5
27766,26,23.4
27767,20,18
27768,30,27
27769,23,20.7
27770,7,6.3
27771,47,42.3
27772,14,12.6
27773,5,4.5
27774,40,36
27775,20,18
27776,32,28.8
27777,17,15.3
27778,45,40.5
27779,34,30.6
27780,30,27
27781,11,9.9
27782,22,19.8
27783,26,23.4
27784,28,25.2
27785,31,27.9
27786,15,13.5
27787,29,26.1
27788,10,9
27789,6,5.4
27790,10,9
27791,27,24.3
27792,13,11.7
27793,44,39.6
27794,19,17.1
27795,7,6.3
27796,35,31.5
27797,39,35.1
27798,8,7.2
27799,38,34.2
27800,32,28.8
27801,8,7.2
27802,25,22.5
27803,38,34.2
27804,36,32.4
27805,11,9.9
27806,38,34.2
27807,50,45
27808,44,39.6
27809,7,6.3
27810,43,38.7
27811,48,43.2
27812,17,15.3
27813,16,14.4
27814,43,38.7
27815,10,9
27816,50,45
27817,22,19.8
27818,37,33.3
27819,6,5.4
27820,17,15.3
27821,37,33.3
27822,20,18
27823,49,44.1
27824,13,11.7
27825,37,33.3
27826,43,38.7
27827,28,25.2
27828,13,11.7
27829,44,39.6
27830,30,27
27831,48,43.2
27832,44,39.6
27833,20,18
27834,12,10.8
27835,47,42.3
27836,38,34.2
27837,39,35.1
27838,33,29.7
27839,30,27
27840,34,30.6
27841,18,16.2
27842,40,36
27843,47,42.3
27844,33,29.7
27845,39,35.1
27846,8,7.2
27847,12,10.8
27848,49,44.1
27849,37,33.3
27850,43,38.7
27851,21,18.9
27852,14,12.6
27853,24,21.6
27854,39,35.1
27855,47,42.3
27856,40,36
27857,49,44.1
27858,43,38.7
27859,48,43.2
27860,35,31.5
27861,9,8.1
27862,27,24.3
27863,37,33.3
27864,25,22.5
27865,21,18.9
27866,21,18.9
27867,20,18
27868,15,13.5
27869,35,31.5
27870,44,39.6
27871,28,25.2
27872,49,44.1
27873,29,26.1
27874,24,21.6
27875,27,24.3
27876,15,13.5
27877,37,33.3
27878,6,5.4
27879,6,5.4
27880,27,24.3
27881,19,17.1
27882,29,26.1
27883,27,24.3
27884,22,19.8
27885,29,26.1
27886,12,10.8
27887,23,20.7
27888,14,12.6
27889,25,22.5
27890,50,45
27891,11,9.9
27892,28,25.2
27893,47,42.3
27894,14,12.6
27895,9,8.1
27896,28,25.2
27897,49,44.1
27898,13,11.7
27899,29,26.1
27900,48,43.2
27901,19,17.1
27902,22,19.8
27903,17,15.3
27904,44,39.6
27905,9,8.1
27906,37,33.3
27907,32,28.8
27908,28,25.2
27909,39,35.1
27910,25,22.5
27911,43,38.7
27912,9,8.1
27913,37,33.3
27914,32,28.8
27915,45,40.5
27916,11,9.9
27917,41,36.9
27918,22,19.8
27919,37,33.3
27920,30,27
27921,43,38.7
27922,32,28.8
27923,8,7.2
27924,23,20.7
27925,26,23.4
27926,14,12.6
27927,40,36
27928,32,28.8
27929,20,18
27930,50,45
27931,31,27.9
27932,10,9
27933,38,34.2
27934,42,37.8
27935,30,27
27936,16,14.4
27937,40,36
27938,34,30.6
27939,45,40.5
27940,33,29.7
27941,8,7.2
27942,6,5.4
27943,29,26.1
27944,25,22.5
27945,13,11.7
27946,17,15.3
27947,38,34.2
27948,30,27
27949,30,27
27950,9,8.1
27951,23,20.7
27952,20,18
27953,6,5.4
27954,40,36
27955,10,9
27956,17,15.3
27957,38,34.2
27958,29,26.1
27959,28,25.2
27960,6,5.4
27961,17,15.3
27962,26,23.4
27963,18,16.2
27964,37,33.3
27965,28,25.2
27966,10,9
27967,17,15.3
27968,30,27
27969,17,15.3
27970,18,16.2
27971,34,30.6
27972,47,42.3
27973,45,40.5
27974,32,28.8
27975,26,23.4
27976,8,7.2
27977,11,9.9
27978,20,18
27979,44,39.6
27980,48,43.2
27981,21,18.9
27982,5,4.5
27983,7,6.3
27984,23,20.7
27985,8,7.2
27986,12,10.8
27987,43,38.7
27988,48,43.2
27989,48,43.2
27990,24,21.6
27991,43,38.7
27992,11,9.9
27993,11,9.9
27994,23,20.7
27995,34,30.6
27996,45,40.5
27997,11,9.9
27998,25,22.5
27999,8,7.2
28000,26,23.4
28001,32,28.8
28002,18,16.2
28003,31,27.9
28004,24,21.6
28005,31,27.9
28006,5,4.5
28007,9,8.1
28008,23,20.7
28009,35,31.5
28010,41,36.9
28011,36,32.4
28012,35,31.5
28013,45,40.5
28014,46,41.4
28015,8,7.2
28016,22,19.8
28017,24,21.6
28018,26,23.4
28019,42,37.8
28020,21,18.9
28021,41,36.9
28022,28,25.2
28023,44,39.6
28024,28,25.2
28025,19,17.1
28026,27,24.3
28027,15,13.5
28028,45,40.5
28029,48,43.2
28030,24,21.6
28031,6,5.4
28032,38,34.2
28033,10,9
28034,14,12.6
28035,43,38.7
28036,32,28.8
28037,37,33.3
28038,8,7.2
28039,29,26.1
28040,36,32.4
28041,46,41.4
28042,49,44.1
28043,42,37.8
28044,42,37.8
28045,27,24.3
28046,23,20.7
28047,48,43.2
28048,50,45
28049,42,37.8
28050,23,20.7
28051,37,33.3
28052,35,31.5
28053,46,41.4
28054,22,19.8
28055,35,31.5
28056,46,41.4
28057,20,18
28058,9,8.1
28059,14,12.6
28060,15,13.5
28061,32,28.8
28062,16,14.4
28063,9,8.1
28064,27,24.3
28065,18,16.2
28066,43,38.7
28067,15,13.5
28068,26,23.4
28069,44,39.6
28070,50,45
28071,45,40.5
28072,14,12.6
28073,23,20.7
28074,29,26.1
28075,20,18
28076,26,23.4
28077,36,32.4
28078,8,7.2
28079,41,36.9
28080,46,41.4
28081,37,33.3
28082,33,29.7
28083,30,27
28084,12,10.8
28085,50,45
28086,18,16.2
28087,43,38.7
28088,39,35.1
28089,17,15.3
28090,40,36
28091,9,8.1
28092,32,28.8
28093,49,44.1
28094,24,21.6
28095,21,18.9
28096,29,26.1
28097,17,15.3
28098,34,30.6
28099,20,18
28100,24,21.6
28101,33,29.7
28102,20,18
28103,38,34.2
28104,19,17.1
28105,38,34.2
28106,45,40.5
28107,45,40.5
28108,41,36.9
28109,21,18.9
28110,25,22.5
28111,37,33.3
28112,8,7.2
28113,32,28.8
28114,20,18
28115,35,31.5
28116,36,32.4
28117,15,13.5
28118,24,21.6
28119,31,27.9
28120,15,13.5
28121,19,17.1
28122,30,27
28123,50,45
28124,12,10.8
28125,43,38.7
28126,13,11.7
28127,44,39.6
28128,34,30.6
28129,40,36
28130,41,36.9
28131,42,37.8
28132,11,9.9
28133,48,43.2
28134,8,7.2
28135,35,31.5
28136,26,23.4
28137,33,29.7
28138,21,18.9
28139,11,9.9
28140,33,29.7
28141,50,45
28142,40,36
28143,6,5.4
28144,30,27
28145,26,23.4
28146,21,18.9
28147,49,44.1
28148,20,18
28149,27,24.3
28150,37,33.3
28151,49,44.1
28152,18,16.2
28153,9,8.1
28154,18,16.2
28155,35,31.5
28156,19,17.1
28157,35,31.5
28158,36,32.4
28159,38,34.2
28160,16,14.4
28161,10,9
28162,37,33.3
28163,50,45
28164,6,5.4
28165,48,43.2
28166,11,9.9
28167,42,37.8
28168,45,40.5
28169,36,32.4
28170,6,5.4
28171,35,31.5
28172,35,31.5
28173,17,15.3
28174,30,27
28175,7,6.3
28176,10,9
28177,30,27
28178,5,4.5
28179,13,11.7
28180,31,27.9
28181,9,8.1
28182,13,11.7
28183,44,39.6
28184,50,45
28185,48,43.2
28186,26,23.4
28187,19,17.1
28188,42,37.8
28189,30,27
28190,42,37.8
28191,23,20.7
28192,24,21.6
28193,49,44.1
28194,42,37.8
28195,45,40.5
28196,49,44.1
28197,7,6.3
28198,29,26.1
28199,50,45
28200,46,41.4
28201,17,15.3
28202,35,31.5
28203,41,36.9
28204,44,39.6
28205,25,22.5
28206,39,35.1
28207,23,20.7
28208,35,31.5
28209,26,23.4
28210,33,29.7
28211,31,27.9
28212,30,27
28213,12,10.8
28214,12,10.8
28215,33,29.7
28216,14,12.6
28217,6,5.4
28218,34,30.6
28219,21,18.9
28220,49,44.1
28221,15,13.5
28222,49,44.1
28223,39,35.1
28224,9,8.1
28225,17,15.3
28226,20,18
28227,40,36
28228,48,43.2
28229,28,25.2
28230,50,45
28231,38,34.2
28232,12,10.8
28233,15,13.5
28234,39,35.1
28235,13,11.7
28236,20,18
28237,34,30.6
28238,16,14.4
28239,34,30.6
28240,49,44.1
28241,18,16.2
28242,6,5.4
28243,28,25.2
28244,24,21.6
28245,23,20.7
28246,26,23.4
28247,17,15.3
28248,50,45
28249,19,17.1
28250,21,18.9
28251,32,28.8
28252,48,43.2
28253,36,32.4
28254,12,10.8
28255,43,38.7
28256,15,13.5
28257,6,5.4
28258,36,32.4
28259,18,16.2
28260,47,42.3
28261,29,26.1
28262,16,14.4
28263,27,24.3
28264,22,19.8
28265,40,36
28266,28,25.2
28267,38,34.2
28268,7,6.3
28269,9,8.1
28270,12,10.8
28271,33,29.7
28272,14,12.6
28273,43,38.7
28274,40,36
28275,46,41.4
28276,7,6.3
28277,40,36
28278,25,22.5
28279,14,12.6
28280,7,6.3
28281,49,44.1
28282,41,36.9
28283,25,22.5
28284,50,45
28285,19,17.1
28286,40,36
28287,6,5.4
28288,30,27
28289,44,39.6
28290,44,39.6
28291,17,15.3
28292,17,15.3
28293,33,29.7
28294,34,30.6
28295,17,15.3
28296,50,45
28297,22,19.8
28298,41,36.9
28299,47,42.3
28300,47,42.3
28301,43,38.7
28302,9,8.1
28303,29,26.1
28304,40,36
28305,32,28.8
28306,26,23.4
28307,38,34.2
28308,40,36
28309,37,33.3
28310,13,11.7
28311,10,9
28312,16,14.4
28313,5,4.5
28314,34,30.6
28315,37,33.3
28316,36,32.4
28317,44,39.6
28318,26,23.4
28319,36,32.4
28320,47,42.3
28321,7,6.3
28322,20,18
28323,26,23.4
28324,12,10.8
28325,40,36
28326,41,36.9
28327,40,36
28328,36,32.4
28329,46,41.4
28330,9,8.1
28331,8,7.2
28332,5,4.5
28333,38,34.2
28334,9,8.1
28335,10,9
28336,29,26.1
28337,44,39.6
28338,44,39.6
28339,40,36
28340,19,17.1
28341,35,31.5
28342,11,9.9
28343,24,21.6
28344,6,5.4
28345,8,7.2
28346,8,7.2
28347,14,12.6
28348,5,4.5
28349,12,10.8
28350,50,45
28351,38,34.2
28352,44,39.6
28353,7,6.3
28354,35,31.5
28355,18,16.2
28356,40,36
28357,31,27.9
28358,47,42.3
28359,17,15.3
28360,21,18.9
28361,39,35.1
28362,5,4.5
28363,38,34.2
28364,31,27.9
28365,37,33.3
28366,23,20.7
28367,6,5.4
28368,11,9.9
28369,6,5.4
28370,44,39.6
28371,11,9.9
28372,13,11.7
28373,13,11.7
28374,11,9.9
28375,7,6.3
28376,31,27.9
28377,36,32.4
28378,19,17.1
28379,41,36.9
28380,45,40.5
28381,19,17.1
28382,40,36
28383,33,29.7
28384,22,19.8
28385,46,41.4
28386,20,18
28387,40,36
28388,48,43.2
28389,9,8.1
28390,45,40.5
28391,23,20.7
28392,30,27
28393,36,32.4
28394,48,43.2
28395,22,19.8
28396,48,43.2
28397,20,18
28398,30,27
28399,26,23.4
28400,34,30.6
28401,32,28.8
28402,48,43.2
28403,20,18
28404,31,27.9
28405,39,35.1
28406,16,14.4
28407,40,36
28408,30,27
28409,44,39.6
28410,29,26.1
28411,35,31.5
28412,19,17.1
28413,45,40.5
28414,49,44.1
28415,9,8.1
28416,16,14.4
28417,47,42.3
28418,23,20.7
28419,16,14.4
28420,45,40.5
28421,48,43.2
28422,20,18
28423,10,9
28424,32,28.8
28425,46,41.4
28426,9,8.1
28427,34,30.6
28428,43,38.7
28429,25,22.5
28430,6,5.4
28431,16,14.4
28432,10,9
28433,24,21.6
28434,29,26.1
28435,31,27.9
28436,16,14.4
28437,33,29.7
28438,11,9.9
28439,43,38.7
28440,10,9
28441,50,45
28442,8,7.2
28443,32,28.8
28444,8,7.2
28445,41,36.9
28446,21,18.9
28447,50,45
28448,46,41.4
28449,10,9
28450,22,19.8
28451,36,32.4
28452,7,6.3
28453,43,38.7
28454,9,8.1
28455,44,39.6
28456,36,32.4
28457,37,33.3
28458,10,9
28459,40,36
28460,30,27
28461,45,40.5
28462,34,30.6
28463,49,44.1
28464,39,35.1
28465,34,30.6
28466,44,39.6
28467,16,14.4
28468,43,38.7
28469,49,44.1
28470,18,16.2
28471,18,16.2
28472,39,35.1
28473,41,36.9
28474,6,5.4
28475,43,38.7
28476,26,23.4
28477,8,7.2
28478,46,41.4
28479,22,19.8
28480,16,14.4
28481,43,38.7
28482,38,34.2
28483,48,43.2
28484,5,4.5
28485,41,36.9
28486,18,16.2
28487,15,13.5
28488,21,18.9
28489,48,43.2
28490,12,10.8
28491,13,11.7
28492,25,22.5
28493,30,27
28494,43,38.7
28495,8,7.2
28496,29,26.1
28497,13,11.7
28498,45,40.5
28499,39,35.1
28500,37,33.3
28501,38,34.2
28502,20,18
28503,35,31.5
28504,36,32.4
28505,8,7.2
28506,14,12.6
28507,18,16.2
28508,33,29.7
28509,40,36
28510,19,17.1
28511,26,23.4
28512,34,30.6
28513,40,36
28514,34,30.6
28515,44,39.6
28516,34,30.6
28517,30,27
28518,6,5.4
28519,24,21.6
28520,6,5.4
28521,40,36
28522,48,43.2
28523,10,9
28524,47,42.3
28525,5,4.5
28526,21,18.9
28527,11,9.9
28528,39,35.1
28529,13,11.7
28530,18,16.2
28531,42,37.8
28532,19,17.1
28533,50,45
28534,44,39.6
28535,27,24.3
28536,20,18
28537,38,34.2
28538,14,12.6
28539,26,23.4
28540,24,21.6
28541,41,36.9
28542,43,38.7
28543,39,35.1
28544,29,26.1
28545,48,43.2
28546,15,13.5
28547,8,7.2
28548,46,41.4
28549,5,4.5
28550,33,29.7
28551,16,14.4
28552,45,40.5
28553,24,21.6
28554,16,14.4
28555,9,8.1
28556,11,9.9
28557,42,37.8
28558,34,30.6
28559,44,39.6
28560,5,4.5
28561,34,30.6
28562,10,9
28563,34,30.6
28564,32,28.8
28565,37,33.3
28566,40,36
28567,20,18
28568,38,34.2
28569,40,36
28570,33,29.7
28571,24,21.6
28572,43,38.7
28573,23,20.7
28574,11,9.9
28575,46,41.4
28576,10,9
28577,44,39.6
28578,7,6.3
28579,8,7.2
28580,43,38.7
28581,48,43.2
28582,32,28.8
28583,35,31.5
28584,10,9
28585,44,39.6
28586,31,27.9
